site,lon,lat,sp1,sp2,sp3,wc1,wc2,wc3,wc4,wc5,wc6,wc7,wc8,wc9,wc10,wc11,wc12,wc13,wc14,wc15,wc16,wc17,wc18,wc19,lc1,lc2,lc3,lc4,lc5,lc6,lc7,lc8,lc10,lc11,lc12,lc13,lc14
228182,-79.625,45.375,1,0,0,55.37333297729492,80.50111389160156,214.88221740722656,10019.91015625,238.75111389160156,-135.8622283935547,374.5833435058594,-31.561111450195312,18.95222282409668,187.29666137695312,-86.27666473388672,1072.808837890625,109.84444427490234,68.573333740234375,16.491111755371094,327.46112060546875,207.24000549316406,256.2744445800781,254.8977813720703,65,0,0,0,0,0,0,0,0,31,0,55,4
228183,-79.625,45.625,1,0,0,52.07444381713867,82.75111389160156,215.6344451904297,10212.4541015625,238.96221923828125,-144.80999755859375,383.76220703125,31.86222267150879,15.652222633361816,185.381103515625,-92.62333679199219,1034.6689453125,104.9800033569336,68.2300033569336,14.729999542236328,305.05999755859375,207.49667358398438,252.91000366210938,236.1477813720703,63,0,0,0,0,1,0,0,0,31,0,56,4
228184,-79.625,45.875,1,0,0,48.51777648925781,84.817779541015625,216.14332580566406,10396.9697265625,238.77000427246094,-153.59666442871094,392.3844299316406,116.37555694580078,-20.342222213745117,183.19332885742188,-98.94222259521484,1038.413330078125,109.31777954101562,66.562225341796875,14.623332977294922,312.1811218261719,207.26333618164062,269.1011047363281,220.55999755859375,65,0,0,0,0,0,0,0,0,31,0,55,4
228185,-79.625,46.125,1,0,0,50.831111907958984,86.31111145019531,214.8255615234375,10627.9501953125,244.86778259277344,-156.79888916015625,401.5522155761719,151.06333923339844,-74.98999786376953,187.62445068359375,-100.03666687011719,935.82110595703125,101.36666870117188,56.35333251953125,15.436666488647461,288.7533264160156,182.4955596923828,257.1600036621094,184.9711151123047,44,0,0,0,0,0,0,0,0,21,0,55,4
228186,-79.625,46.375,1,0,0,47.473331451416016,87.19999694824219,214.1366729736328,10773.8681640625,243.75332641601562,-163.868896484375,407.59332275390625,149.39666748046875,-65.43000030517578,185.4311065673828,-105.49555206298828,942.56890869140625,107.26555633544922,53.445556640625,19.549999237060547,305.48443603515625,171.69888305664062,275.2366638183594,174.74777221679688,39,0,0,0,0,0,0,0,0,19,0,55,4
228187,-79.625,46.625,1,0,0,41.197776794433594,88,213.5977783203125,10867.1201171875,238.836669921875,-172.64111328125,411.50665283203125,143.4566650390625,-103.99888610839844,180.07444763183594,-113.08777618408203,930.8800048828125,106.17444610595703,53.282222747802734,19.767778396606445,305.0622253417969,170.9311065673828,276.03887939453125,171.43556213378906,65,0,0,0,0,0,0,0,0,31,0,55,3
228188,-79.625,46.875,1,0,0,38.47222137451172,88.01667022705078,212.4744415283203,10984.8779296875,237.78555297851562,-177.87222290039062,415.6933288574219,141.3544464111328,-99.96221923828125,178.86666870117188,-117.46778106689453,897.66552734375,104.36666870117188,51.900001525878906,21.054445266723633,301.1199951171875,164.69778442382812,269.7588806152344,165.4344482421875,67,0,0,0,0,0,0,0,0,29,0,48,3
228189,-79.625,47.125,1,0,0,34.939998626708984,88.714447021484375,211.37777709960938,11079.1943359375,235.3844451904297,-183.43333435058594,418.79998779296875,138.36111450195312,-94.513336181640625,176.46444702148438,-122.32221984863281,879.9222412109375,103.304443359375,50.83000183105469,22.544445037841797,299.7155456542969,159.2933349609375,270.5022277832031,161.3622283935547,65,0,0,0,0,0,0,0,0,31,0,55,3
228190,-79.625,47.375,1,0,0,35.130001068115234,88.9888916015625,209.50332641601562,11210.3623046875,237.07777404785156,-185.66111755371094,422.7711181640625,139.4933319091797,-120.09666442871094,178.21888732910156,-123.945556640625,815.37664794921875,93.45111083984375,44.864444732666016,23.261110305786133,273.35443115234375,142.9933319091797,259.00555419921875,143.18333435058594,47,0,0,0,0,2,0,0,1,26,0,56,3
228191,-79.625,47.625,1,0,0,35.87444305419922,88.573333740234375,207.5044403076172,11342.0009765625,239.22222900390625,-187.29666137695312,426.49444580078125,141.35333251953125,-125.06999969482422,180.54444885253906,-125.06999969482422,793.94891357421875,91.08777618408203,41.405555725097656,24.726667404174805,266.07000732421875,134.38333129882812,258.08111572265625,134.38333129882812,25,0,0,0,0,29,0,0,11,22,0,51,3
228192,-79.625,47.875,1,0,0,29.8266658782959,88,206.87777709960938,11381.904296875,233.2788848876953,-194.14889526367188,427.42889404296875,135.37554931640625,-127.804443359375,174.82777404785156,-131.7100067138672,836.002197265625,98.44110870361328,43.328887939453125,25.043333053588867,286.07000732421875,142.89222717285156,266.9211120605469,143.00555419921875,66,0,0,0,0,0,0,0,0,31,0,55,3
228193,-79.625,48.125,1,0,0,24.60555648803711,88,205.97000122070312,11431.794921875,228.42889404296875,-200.1699981689453,428.5777893066406,130.5477752685547,-135.4166717529297,170.11778259277344,-137.69667053222656,834.84442138671875,98.70111083984375,43.5433349609375,24.273332595825195,287.3133239746094,144.60888671875,260.3511047363281,144.64999389648438,60,0,0,0,0,0,0,0,0,29,0,55,3
228194,-79.625,48.375,1,0,0,21.149999618530273,88,204.8522186279297,11509.65625,225.7977752685547,-204.8477783203125,430.6111145019531,127.76000213623047,-141.5977783203125,167.56333923339844,-142.3088836669922,821.10888671875,96.05889129638672,42.037776947021484,24.634445190429688,280.868896484375,138.8222198486328,256.9322204589844,138.8322296142578,66,0,0,0,0,0,0,0,0,30,0,55,3
228195,-79.625,48.625,1,0,0,20.486665725708008,88,203.40333557128906,11638.57421875,226.9600067138672,-207.38999938964844,434.3377685546875,128.20555114746094,-144.881103515625,168.4566650390625,-144.881103515625,795.6177978515625,92.823333740234375,39.01333236694336,26.43777847290039,272.4710998535156,128.5500030517578,256.07110595703125,128.5500030517578,36,0,0,0,0,0,0,0,0,17,0,54,3
228196,-79.625,48.875,1,0,0,17.36888885498047,88.93555450439453,202.75111389160156,11752.2666015625,225.7866668701172,-211.9855499267578,437.7633361816406,126.03778076171875,-149.75,166.77999877929688,-149.75,807.5089111328125,97.981109619140625,36.44444274902344,29.83888816833496,286.3155517578125,122.74666595458984,267.3344421386719,122.74666595458984,60,0,0,0,0,1,0,0,0,29,0,55,3
228197,-79.625,49.125,1,0,0,13.15999984741211,89.03778076171875,202.1377716064453,11866.66796875,224.02777099609375,-217.3655548095703,441.4200134277344,122.99222564697266,-155.62445068359375,164.14332580566406,-155.62445068359375,827.97998046875,101.39888763427734,35.81222152709961,31.162221908569336,296.227783203125,122.26000213623047,280.61444091796875,122.26000213623047,67,0,0,0,0,0,0,0,0,31,0,55,2
228201,-79.625,50.125,0,0,0,3.3366665840148926,90,197.60000610351562,12336.1845703125,223.5977783203125,-231.118896484375,454.63665771484375,145.02000427246094,-172.83778381347656,159.977783203125,-172.83778381347656,787.23223876953125,95.68000030517578,33.17333221435547,33.88222122192383,285.2133483886719,115.1500015258789,275.4222106933594,115.1500015258789,97,0,0,0,0,0,0,0,0,0,0,29,1
228205,-79.625,51.125,0,0,0,1.36179780960083,80.82584381103516,185.02584838867188,12111.9248046875,209.61236572265625,-227.2123565673828,436.8011169433594,152.19662475585938,-176.47415161132812,153.5460662841797,-176.47415161132812,678.087646484375,83.67527770996094,30.131460189819336,33.530338287353516,246.1651611328125,102.60224914550781,246.12022399902344,102.60224914550781,96,0,0,0,0,0,0,0,0,0,0,29,1
228206,-79.625,51.375,1,0,0,-3.6804122924804688,75.13917541503906,179.5137481689453,11737.1396484375,192.48968505859375,-226.03436279296875,418.51373291015625,121.62715148925781,-176.50686645507812,142.6357421875,-178.5326385498047,670.87457275390625,81.94158172607422,30.008590698242188,33.69587707519531,242.4914093017578,101.17010498046875,241.226806640625,101.20962524414062,49,0,0,0,0,0,0,0,0,0,0,29,1
228208,-79.625,51.875,1,0,0,-18.36979103088379,57.31770706176758,157.90625,10608.7138671875,141.4166717529297,-221.4791717529297,363,55.484375,-135.7552032470703,109.19271087646484,-183.453125,657.36456298828125,82.88541412353516,28.75,35.63020706176758,246.0989532470703,92.77083587646484,229.6197967529297,95.4375,0,17,0,0,0,0,0,0,0,0,0,1,0
228745,-79.375,44.125,1,0,0,73.27666473388672,81.47110748291016,225.83888244628906,9574.1142578125,254.195556640625,-106.4888916015625,360.6555480957031,200.98110961914062,-61.07222366333008,200.98110961914062,-61.07222366333008,844.27667236328125,86.133331298828125,52.114444732666016,12.605555534362793,252.663330078125,164.4566650390625,252.663330078125,164.4566650390625,21,0,0,0,3,12,0,13,21,23,0,50,4
228746,-79.375,44.375,1,1,0,72.45333099365234,82.11000061035156,225.22999572753906,9712.4404296875,255.03778076171875,-110.30555725097656,365.3822326660156,175.17999267578125,-53.5533332824707,201.37110900878906,-64.195556640625,859.82220458984375,83.17555236816406,54.23666763305664,11.412221908569336,245.6122283935547,175.55221557617188,238.1911163330078,176.9066619873047,6,0,0,0,0,4,0,4,6,7,0,51,4
228747,-79.375,44.625,1,0,0,68.86555480957031,82.40666961669922,223.62554931640625,9807.029296875,252.05332946777344,-116.15666961669922,368.1877746582031,22.154443740844727,-27.8799991607666,198.58555603027344,-69.35444641113281,899.9366455078125,87.432220458984375,57.66555404663086,12.513333320617676,257.3822326660156,181.13555908203125,232.80111694335938,195.304443359375,21,0,1,0,1,9,0,5,11,18,0,52,4
228748,-79.375,44.875,1,0,0,64.89221954345703,82.236663818359375,221.36111450195312,9900.5869140625,248.6133270263672,-122.88444519042969,371.4989013671875,-20.93777847290039,4.96999979019165,195.53111267089844,-74.83333587646484,974.693359375,97.65110778808594,63.11888885498047,14.55555534362793,290.3933410644531,189.9822235107422,241.5755615234375,219.9022216796875,57,0,0,0,0,2,0,0,0,30,0,55,4
228749,-79.375,45.125,1,1,0,59.38111114501953,82.56888580322266,219.87110900878906,9999.333984375,244.05221557617188,-131.52444458007812,375.564453125,-27.54222297668457,23.448888778686523,190.71556091308594,-81.96778106689453,1020.719970703125,103.94999694824219,65.187774658203125,15.49222183227539,309.151123046875,197.4088897705078,248.73777770996094,236.9022216796875,52,0,0,0,0,4,0,0,1,28,0,56,4
228750,-79.375,45.375,1,0,0,54.12444305419922,83.47444152832031,219.04888916015625,10124.525390625,240.54222106933594,-140.59555053710938,381.13555908203125,-18.061111450195312,18.62444496154785,186.44000244140625,-89.22110748291016,1000.5044555664062,100.68777465820312,65.30777740478516,14.942222595214844,298.07666015625,199.7933349609375,243.72999572753906,232.6155548095703,61,0,0,0,0,0,0,0,0,31,0,55,4
228751,-79.375,45.625,1,0,0,50.53666687011719,84.63999938964844,218.26666259765625,10278.748046875,239.33111572265625,-148.48110961914062,387.8288879394531,59.78888702392578,15.608888626098633,184.05221557617188,-95.12555694580078,1009.75,102.32666778564453,65.37333679199219,14.472222328186035,298.1499938964844,201.4022216796875,252.695556640625,226.68333435058594,58,0,0,0,0,2,0,0,0,30,0,55,4
228752,-79.375,45.875,1,0,0,46.032222747802734,85.75444793701172,217.61111450195312,10419.2412109375,237.04556274414062,-156.93666076660156,393.9655456542969,113.77666473388672,-13.44777774810791,180.65444946289062,-101.75333404541016,996.05224609375,105.71221923828125,62.53555679321289,15.501111030578613,303.1944580078125,195.33888244628906,263.7733459472656,207.67111206054688,61,0,0,0,0,2,0,0,0,31,0,55,4
228753,-79.375,46.125,1,0,0,49.20111083984375,86.586669921875,215.2933349609375,10636.90625,243.336669921875,-158.695556640625,401.989990234375,150.522216796875,-80.2066650390625,185.97222900390625,-101.75777435302734,945.27667236328125,104.23555755615234,56.130001068115234,17.525554656982422,298.5655517578125,181.0155487060547,271.6066589355469,182.12777709960938,52,0,0,0,0,6,0,0,1,29,0,55,4
228754,-79.375,46.375,1,0,0,44.428890228271484,87.02111053466797,214.43556213378906,10751.8466796875,240.22555541992188,-166.4788818359375,406.6655578613281,146.17666625976562,-82.334442138671875,182.12777709960938,-108.16889190673828,939.856689453125,108.8022232055664,52.304443359375,21.56333351135254,310.4277648925781,167.43333435058594,283.6288757324219,169.27999877929688,54,0,0,0,1,2,0,0,0,32,0,56,4
228755,-79.375,46.625,1,0,0,39.838890075683594,87.82111358642578,213.4633331298828,10856.255859375,237.10110473632812,-173.54666137695312,410.7322082519531,142.04222106933594,-114.1544418334961,178.5722198486328,-114.25555419921875,925.72332763671875,105.17778015136719,52.19333267211914,20.9022216796875,303.7422180175781,166.53334045410156,285.348876953125,166.53555297851562,67,0,0,0,0,0,0,0,0,32,0,55,3
228756,-79.375,46.875,1,0,0,39.27333450317383,88,211.83444213867188,10997.4033203125,238.46665954589844,-177.1233367919922,415.60443115234375,142.2822265625,-116.52555847167969,179.82888793945312,-116.78111267089844,900.0966796875,103.2933349609375,50.72111129760742,21.345556259155273,299.17333984375,161.54556274414062,276.6222229003906,161.55332946777344,64,0,0,0,0,0,0,0,0,30,0,56,4
228757,-79.375,47.125,1,0,0,38.48666763305664,88,210.25778198242188,11125.60546875,239.2322235107422,-180.47555541992188,419.78778076171875,142.23666381835938,-118.92666625976562,180.56222534179688,-119.45111083984375,892.45330810546875,101.8677749633789,50.73444366455078,21.676666259765625,297.7866516113281,160.91444396972656,275.4333190917969,160.93222045898438,55,0,0,0,0,2,0,0,0,27,0,55,3
228758,-79.375,47.375,1,0,0,37.0444450378418,88.00777435302734,208.73333740234375,11237.17578125,239.1122283935547,-184.13333129882812,423.1966552734375,141.5388946533203,-122.2933349609375,180.5,-122.45333099365234,882.34002685546875,100.15777587890625,47.473331451416016,23.24333381652832,295.5344543457031,152.4566650390625,277.0322265625,152.4600067138672,39,0,0,0,0,23,0,0,5,24,0,47,3
228759,-79.375,47.625,1,0,0,32.96555709838867,88,207.772216796875,11308.0966796875,235.6522216796875,-189.58888244628906,425.2422180175781,137.9199981689453,-127.55333709716797,177.1677703857422,-127.55333709716797,902.8255615234375,104.48555755615234,45.313331604003906,25.461111068725586,307.9977722167969,148.73777770996094,286.8444519042969,148.73777770996094,50,0,0,0,0,14,0,0,3,27,0,51,3
228760,-79.375,47.875,1,0,0,27.38888931274414,88,206.82333374023438,11354.796875,230.34666442871094,-196.0611114501953,426.4122314453125,132.68777465820312,-133.79222106933594,172.10000610351562,-133.79222106933594,868.272216796875,102.63333129882812,42.95777893066406,24.953332901000977,300.0022277832031,142.92889404296875,270.195556640625,142.92889404296875,64,0,0,0,0,2,0,0,0,31,0,55,3
228761,-79.375,48.125,1,0,0,24.967777252197266,88,205.52999877929688,11442.107421875,228.79888916015625,-199.9711151123047,428.7255554199219,130.8544464111328,-137.52777099609375,170.6477813720703,-137.52777099609375,828.51220703125,100.47888946533203,40.53888702392578,25.21555519104004,291.83221435546875,136.1566619873047,253.5144500732422,136.1566619873047,58,0,0,0,0,0,0,0,0,28,0,56,3
228762,-79.375,48.375,1,0,0,22.095556259155273,88,204.4677734375,11528.1767578125,226.86444091796875,-204.18777465820312,431.0455627441406,128.67333984375,-141.72332763671875,168.76333618164062,-141.72332763671875,816.87109375,98.231109619140625,39.186668395996094,26.077777862548828,286.3611145019531,130.81333923339844,253.445556640625,130.81333923339844,59,0,0,0,0,0,0,0,0,28,0,56,3
228763,-79.375,48.625,1,0,0,20.494443893432617,88,203.20443725585938,11643.4228515625,226.9933319091797,-207.41221618652344,434.3900146484375,128.08888244628906,-145.06443786621094,168.5500030517578,-145.06443786621094,810.8455810546875,96.80110931396484,37.17444610595703,28.273332595825195,283.6099853515625,123.86444091796875,261.99334716796875,123.86444091796875,42,0,0,0,0,10,0,0,0,22,0,52,3
228764,-79.375,48.875,1,0,0,17.128889083862305,88.7522201538086,202.34445190429688,11752.6142578125,225.61666870117188,-212.13999938964844,437.75555419921875,125.64778137207031,-150.0500030517578,166.6455535888672,-150.0500030517578,833.97442626953125,104.4800033569336,34.5966682434082,32.225555419921875,303.9488830566406,118.87777709960938,280.10888671875,118.87777709960938,55,0,0,0,0,12,0,0,0,28,0,53,3
228765,-79.375,49.125,1,0,0,12.945555686950684,89.0022201538086,202.09445190429688,11864.9697265625,223.8977813720703,-217.4788818359375,441.4277648925781,122.62999725341797,-155.85000610351562,163.96556091308594,-155.85000610351562,827.88446044921875,104.69444274902344,32.86111068725586,33.411109924316406,303.7300109863281,114.62333679199219,284.348876953125,114.62333679199219,66,0,0,0,0,1,0,0,0,31,0,54,2
228766,-79.375,49.375,1,0,0,11.568888664245605,89.9911117553711,201.09889221191406,12020.064453125,225.7133331298828,-220.61111450195312,446.2966613769531,122.86888885498047,-159.5577850341797,164.6300048828125,-159.5577850341797,849.66998291015625,106.85221862792969,33.52000045776367,34.08555603027344,311.2155456542969,117.47333526611328,298.1722106933594,117.47333526611328,69,0,0,0,0,0,0,0,0,30,0,48,2
228767,-79.375,49.625,1,0,0,9.510000228881836,90,199.99777221679688,12154.4609375,226.32666015625,-223.94444274902344,450.3388977050781,122.40666961669922,-163.64889526367188,164.23777770996094,-163.64889526367188,827.381103515625,103.413330078125,32.671112060546875,34.426666259765625,302.4033203125,114.58333587646484,292.3344421386719,114.58333587646484,77,0,0,0,0,0,0,0,0,22,0,33,2
228768,-79.375,49.875,1,0,0,7.3433332443237305,90,198.6744384765625,12267.3232421875,226.2977752685547,-227.0833282470703,453.3222351074219,121.91444396972656,-167.68556213378906,163.3844451904297,-167.68556213378906,808.554443359375,100.3499984741211,32.36000061035156,34.58555603027344,294.2166748046875,113.195556640625,287.3500061035156,113.195556640625,98,0,0,0,0,0,0,0,0,0,0,29,1
228774,-79.375,51.375,1,0,0,-3.3111112117767334,76.09444427490234,180.3633270263672,11809.83984375,194.79556274414062,-227.00889587402344,421.8288879394531,114.71444702148438,-155.42666625976562,143.7866668701172,-179.23777770996094,679.361083984375,82.74666595458984,29.559999465942383,35.06222152709961,247.09889221191406,98.334442138671875,244.21221923828125,98.9544448852539,75,0,0,0,0,0,0,0,0,21,0,33,1
228775,-79.375,51.625,0,0,0,-7.578059196472168,70.89451599121094,175.00843811035156,11475.8251953125,179.32489013671875,-225.79324340820312,405.02532958984375,90.20464324951172,-138.8206787109375,134.1265869140625,-180.74261474609375,672.16668701171875,82.41139221191406,29.21518898010254,35.58649826049805,245.7341766357422,95.27637481689453,239.6265869140625,96.98944854736328,0,45,0,0,0,0,0,0,0,0,0,28,0
228776,-79.375,51.875,1,0,0,-17.20339012145996,59.61016845703125,161.5,10759.0595703125,145.85169982910156,-223.08474731445312,368.9449157714844,55.00847625732422,-143.86016845703125,112.61441040039062,-184.0677947998047,648.64404296875,83.33898162841797,27.762712478637695,36.98305130004883,247.11441040039062,87.98728942871094,226.70762634277344,91.11016845703125,0,18,0,0,0,0,0,0,0,0,0,1,0
228777,-79.375,52.125,1,0,0,-18.689285278320312,56.69643020629883,156.6857147216797,10602.95703125,139.9107208251953,-221.8392791748047,361.778564453125,55.00714111328125,-139.8107147216797,108.32857513427734,-184.3107147216797,649.9857177734375,83.6107177734375,27.825000762939453,36.67856979370117,246.85714721679688,88.50714111328125,225.35000610351562,91.17142486572266,0,24,0,0,0,0,0,0,0,0,0,1,0
229313,-79.125,44.125,1,0,1,71.02777862548828,79.53888702392578,222.53443908691406,9533.701171875,250.22000122070312,-107.23332977294922,357.4200134277344,197.5111083984375,-62.650001525878906,198.5822296142578,-62.650001525878906,846.9677734375,83.76555633544922,53.6077766418457,11.227777481079102,245.99110412597656,168.52444458007812,245.87889099121094,168.52444458007812,22,0,1,0,0,12,0,14,25,23,0,48,4
229314,-79.125,44.375,1,0,0,70.5888900756836,81.74444580078125,223.93777465820312,9713.8037109375,252.85000610351562,-112.23222351074219,365.09222412109375,177.75555419921875,-64.225555419921875,199.55221557617188,-66.11222076416016,890.131103515625,84.64111328125,57.31111145019531,10.385555267333984,250.87222290039062,184.46221923828125,246.37222290039062,184.5366668701172,16,0,3,0,0,11,0,11,22,16,0,48,4
229315,-79.125,44.625,1,1,0,67.74444580078125,83.01777648925781,223.9499969482422,9851.6298828125,251.92333984375,-119.054443359375,370.95111083984375,69.77111053466797,-34.83333206176758,197.77333068847656,-71.21333312988281,936.62664794921875,89.79222106933594,60.197776794433594,11.773333549499512,263.79888916015625,191.42889404296875,245.67333984375,200.20889282226562,41,0,1,0,0,8,0,4,12,22,0,61,5
229316,-79.125,44.875,1,0,0,62.62444305419922,83.82555389404297,223.02333068847656,9958.150390625,247.99110412597656,-127.51667022705078,375.51220703125,-13.621110916137695,-39.63222122192383,193.38999938964844,-78.06999969482422,992.314453125,98.20777893066406,63.802223205566406,13.89555549621582,288.8055419921875,195.85333251953125,248.42999267578125,216.5066680908203,67,0,0,1,0,2,0,0,2,24,0,66,5
229317,-79.125,45.125,1,0,0,56.405555725097656,84.4044418334961,222.29110717773438,10056.0380859375,242.8766632080078,-136.83778381347656,379.70111083984375,5.023333549499512,-17.86888885498047,187.92222595214844,-85.87110900878906,1034.7388916015625,105.06888580322266,67.36888885498047,14.311111450195312,305.2489013671875,207.97999572753906,255.50332641601562,230.6455535888672,62,0,0,0,0,0,0,0,0,30,0,56,4
229318,-79.125,45.375,1,0,0,52.481109619140625,84.95555877685547,220.8800048828125,10183.7763671875,240.50999450683594,-144.32777404785156,384.836669921875,26.483333587646484,10.775555610656738,185.0044403076172,-91.77111053466797,1017.8233032226562,103.78221893310547,66.02777862548828,14.804444313049316,302.3355407714844,205.38333129882812,254.17999267578125,226.3255615234375,57,0,0,0,0,1,0,0,0,31,0,55,4
229319,-79.125,45.625,1,0,0,45.80666732788086,85.69889068603516,220.0044403076172,10282.919921875,235.1155548095703,-153.94888305664062,389.1077880859375,85.97222137451172,11.133333206176758,179.07888793945312,-99.95333099365234,1039.0311279296875,108.695556640625,65.30000305175781,15.597777366638184,311.7099914550781,202.47999572753906,268.3800048828125,224.23110961914062,66,0,0,0,0,0,0,0,0,32,0,55,4
229320,-79.125,45.875,1,0,0,42.9555549621582,86,218.35777282714844,10419.4765625,234.0822296142578,-160.32333374023438,394.4044494628906,137.30555725097656,-27.34666633605957,177.3977813720703,-104.85333251953125,948.44110107421875,102.5633316040039,58.95888900756836,16.13777732849121,292.55999755859375,185.61778259277344,259.3333435058594,193.37777709960938,63,0,0,0,0,0,0,0,0,30,0,55,4
229321,-79.125,46.125,1,0,0,45.51222229003906,86.59444427490234,215.7022247314453,10612.12890625,239.16555786132812,-162.0500030517578,401.1755676269531,146.5322265625,-78.53111267089844,181.8733367919922,-105.09666442871094,919.50445556640625,102.9433364868164,53.97888946533203,19.3700008392334,295.8655700683594,171.5755615234375,273.8255615234375,173.85110473632812,60,0,0,0,0,3,0,0,1,30,0,55,4
229322,-79.125,46.375,1,0,0,44.567779541015625,87,213.8300018310547,10758.4677734375,240.1477813720703,-166.304443359375,406.413330078125,146.3433380126953,-86.11333465576172,182.25222778320312,-108.12333679199219,908.97442626953125,105.37889099121094,49.99222183227539,22.736665725708008,302.185546875,159.17333984375,281.8611145019531,161.33778381347656,65,0,0,0,0,0,0,0,0,33,0,56,4
229323,-79.125,46.625,1,0,0,41.70333480834961,87.0655517578125,212.4066619873047,10876.0537109375,238.83444213867188,-171.8088836669922,410.6655578613281,144.06777954101562,-111.01222229003906,180.6699981689453,-112.63666534423828,896.01885986328125,102.2388916015625,48.72999954223633,22.268888473510742,295.3455505371094,156.57888793945312,281.4488830566406,156.65554809570312,65,0,0,0,0,0,0,0,0,32,0,56,3
229324,-79.125,46.875,1,0,0,39.869998931884766,87.59666442871094,210.9611053466797,10998.5107421875,238.64443969726562,-176.2566680908203,414.9100036621094,142.99444580078125,-114.26000213623047,180.37222290039062,-116.21333312988281,936.12109375,106.85778045654297,50.928890228271484,22.86888885498047,310.9710998535156,163.20555114746094,295.8933410644531,163.27999877929688,54,0,0,0,0,0,0,0,0,26,0,56,4
229325,-79.125,47.125,1,0,0,36.58000183105469,87.97888946533203,209.90554809570312,11095.3544921875,236.5433349609375,-181.67333984375,418.2489013671875,140.19332885742188,-120.89111328125,178.26666259765625,-120.89111328125,918.1544189453125,103.84889221191406,49.86666488647461,22.431110382080078,304.2789001464844,159.74777221679688,285.7789001464844,159.74777221679688,60,0,0,0,0,0,0,0,0,28,0,56,3
229326,-79.125,47.375,1,0,0,34.41666793823242,88,208.5800018310547,11199.1787109375,235.5255584716797,-185.94332885742188,421.5400085449219,138.63555908203125,-124.5888900756836,177.31666564941406,-124.5888900756836,912.32220458984375,101.39221954345703,48.22222137451172,22.516666412353516,300.2844543457031,155.1811065673828,282.8988952636719,155.1811065673828,60,0,0,0,0,4,0,0,1,29,0,55,3
229327,-79.125,47.625,1,0,0,31.317777633666992,88,207.43333435058594,11285.564453125,233.37889099121094,-190.74667358398438,424.1333312988281,136.0977783203125,-128.93666076660156,175.19332885742188,-128.93666076660156,905.92108154296875,101.76444244384766,45.51222229003906,23.73555564880371,301.9022216796875,148.39111328125,279.9588928222656,148.39111328125,55,0,0,0,0,1,0,0,0,26,0,55,3
229328,-79.125,47.875,1,0,0,27.98555564880371,88,206.29222106933594,11364.890625,230.8188934326172,-195.57110595703125,426.37554931640625,133.28111267089844,-133.42999267578125,172.79110717773438,-133.42999267578125,887.0244140625,103.04666900634766,43.962223052978516,24.467777252197266,303.6400146484375,144.57777404785156,273.2855529785156,144.57777404785156,59,0,0,0,0,2,0,0,0,29,0,55,3
229329,-79.125,48.125,1,0,0,24.804445266723633,88,205.16888427734375,11444.705078125,228.36666870117188,-200.1477813720703,428.5899963378906,130.65444946289062,-137.82333374023438,170.5399932861328,-137.82333374023438,868.80999755859375,105.00666809082031,41.947776794433594,25.762222290039062,306.6622314453125,139.6677703857422,266.90777587890625,139.6677703857422,58,0,0,0,0,6,0,0,0,29,0,53,3
229330,-79.125,48.375,1,0,0,21.31333351135254,88,204.1888885498047,11523.9287109375,225.945556640625,-204.8300018310547,430.76220703125,127.77777862548828,-142.52333068847656,167.99777221679688,-142.52333068847656,859.4566650390625,103.81777954101562,40.018890380859375,26.89666748046875,303.0577697753906,133.61666870117188,270.00665283203125,133.61666870117188,60,0,0,0,0,1,0,0,0,30,0,55,3
229331,-79.125,48.625,1,0,0,19.52111053466797,88,203.12554931640625,11636.7822265625,225.8411102294922,-208.24667358398438,434.09332275390625,126.89666748046875,-146.00778198242188,167.59222412109375,-146.00778198242188,881.89776611328125,108.04666900634766,37.89555740356445,30.10333251953125,315.0344543457031,128.3322296142578,290.77777099609375,128.3322296142578,48,0,0,0,0,22,0,0,1,27,0,50,2
229332,-79.125,48.875,1,0,0,16.842222213745117,88.56444549560547,202.02777099609375,11753.951171875,225.40777587890625,-212.35777282714844,437.76556396484375,125.2911148071289,-150.413330078125,166.43666076660156,-150.413330078125,867.8577880859375,111.90110778808594,33.20777893066406,34.33222198486328,323.55889892578125,116.63777923583984,298.51556396484375,116.63777923583984,54,0,0,0,0,12,0,0,0,28,0,52,3
229333,-79.125,49.125,1,0,0,13.277777671813965,89,202.00889587402344,11871.4267578125,224.34555053710938,-217.25889587402344,441.6233215332031,122.84444427490234,-155.72999572753906,164.44332885742188,-155.72999572753906,886.46221923828125,115.96444702148438,32.55555725097656,36.078887939453125,334.6266784667969,116.18888854980469,312.88555908203125,116.18888854980469,63,0,0,0,0,2,0,0,0,30,0,54,2
229334,-79.125,49.375,1,0,0,11.233333587646484,89.9366683959961,201.1844482421875,12012.2568359375,225.30999755859375,-220.8522186279297,446.1155700683594,122.82777404785156,-159.88555908203125,164.2977752685547,-159.88555908203125,844.9788818359375,107.6977767944336,31.54888916015625,35.225555419921875,311.4422302246094,111.71111297607422,300.89111328125,111.71111297607422,67,0,0,0,0,0,0,0,0,32,0,54,2
229335,-79.125,49.625,1,0,0,9.630000114440918,90,200.00222778320312,12148.5478515625,226.2888946533203,-223.83111572265625,450.3011169433594,123.95333099365234,-163.6344451904297,164.30555725097656,-163.6344451904297,834.7066650390625,106.10888671875,31.56222152709961,35.3488883972168,306.118896484375,111.53666687011719,300.04888916015625,111.53666687011719,77,0,0,0,0,0,0,0,0,22,0,33,2
