longitude,latitude,sp1,sp2,sp3,wc1,wc2,wc3,wc4,wc5,wc6,wc7,wc8,wc9,wc10,wc11,wc12,wc13,wc14,wc15,wc16,wc17,wc18,wc19,lc1,lc2,lc3,lc4,lc5,lc6,lc7,lc8,lc9,lc10
-65.25,44.416666666666664,,1.0,1.0,6.419885,10.132396,29.55236,876.46063,23.92175,-10.3645,34.286247,-1.500875,16.648125,17.035334,-4.4503336,1371.0,151.0,89.0,18.432726,434.0,279.0,287.0,390.0,0.0,0.0,7.0,0.0,1.0,0.0,80.0,0.0,11.0,1.0
-65.25,44.75,1.0,,,5.9137187,9.941605,28.679083,901.13293,23.625,-11.04,34.665,-2.29175,16.826584,16.826584,-5.2605,1344.0,143.0,88.0,16.265337,419.0,282.0,282.0,389.0,0.0,1.0,16.0,0.0,5.0,0.0,74.0,0.0,3.0,1.0
-65.25,44.916666666666664,1.0,,,6.2974544,9.965672,28.829535,888.9624,23.846075,-10.721501,34.567577,-1.8075085,17.04966,17.04966,-4.7759953,1270.0,135.0,84.0,15.738154,394.0,270.0,270.0,370.0,0.0,9.0,18.0,0.0,5.0,0.0,66.0,1.0,2.0,0.0
-65.25,46.583333333333336,,1.0,,4.7843018,10.353354,26.457006,1020.90735,24.06125,-15.0715,39.13275,-4.915875,12.708708,17.054958,-8.164166,1173.0,108.0,83.0,8.93443,315.0,274.0,284.0,291.0,0.0,0.0,15.0,0.0,2.0,0.0,82.0,0.0,0.0,0.0
-65.25,47.416666666666664,,1.0,,4.1514063,9.991438,25.427225,1043.2172,23.5425,-15.75175,39.29425,0.20425005,-3.9134998,16.673124,-9.074667,1113.0,112.0,73.0,11.922443,318.0,247.0,276.0,283.0,1.0,7.0,18.0,0.0,3.0,0.0,71.0,0.0,0.0,0.0
-65.25,47.583333333333336,,1.0,,4.0649686,9.710146,24.792442,1045.4507,23.4335,-15.73225,39.16575,0.22354157,-4.1039166,16.635542,-9.15825,1111.0,109.0,72.0,12.093383,319.0,244.0,278.0,276.0,2.0,7.0,20.0,0.0,3.0,0.0,68.0,0.0,0.0,0.0
-65.25,49.25,1.0,,,2.0752745,9.018014,23.430702,1045.282,20.944311,-17.543713,38.48802,-7.617665,-6.041517,14.808184,-11.055489,955.0,103.0,62.0,14.970723,270.0,207.0,258.0,251.0,1.0,0.0,12.0,0.0,3.0,0.0,82.0,0.0,2.0,1.0
-65.08333333333333,44.416666666666664,,1.0,,6.4835625,10.270791,29.680723,880.36835,24.236,-10.36825,34.604248,-1.51,16.783333,17.202291,-4.408,1395.0,154.0,90.0,18.425926,440.0,282.0,288.0,398.0,0.0,0.0,9.0,0.0,2.0,0.0,84.0,0.0,5.0,2.0
-65.08333333333333,44.916666666666664,,1.0,,6.3817606,10.110896,28.863945,901.0233,24.30175,-10.72775,35.0295,-1.8635416,17.330042,17.330042,-4.8065834,1260.0,134.0,86.0,15.024495,387.0,274.0,274.0,362.0,0.0,11.0,18.0,0.0,6.0,0.0,64.0,1.0,0.0,0.0
-65.08333333333333,45.583333333333336,1.0,,1.0,4.6879644,9.574623,26.731714,935.40204,22.410542,-13.406928,35.81747,-4.0795684,15.928263,15.928263,-7.0659637,1368.0,137.0,90.0,12.93499,402.0,293.0,293.0,367.0,0.0,0.0,7.0,0.0,1.0,0.0,92.0,0.0,0.0,0.0
-65.08333333333333,46.083333333333336,,1.0,,5.1807294,10.240583,26.803074,995.5373,24.095499,-14.11125,38.20675,-4.266375,-2.406125,17.147875,-7.39625,1170.0,108.0,87.0,7.327313,317.0,275.0,284.0,298.0,1.0,7.0,23.0,0.0,3.0,0.0,65.0,1.0,0.0,0.0
-65.08333333333333,47.25,1.0,,,4.426101,9.65437,24.9879,1027.9087,23.55122,-15.084959,38.636177,-5.1816397,-3.535637,16.780962,-8.573374,1122.0,116.0,76.0,12.394142,324.0,258.0,271.0,296.0,2.0,4.0,24.0,0.0,3.0,0.0,63.0,1.0,4.0,1.0
-65.08333333333333,47.75,1.0,1.0,,4.198615,9.268283,24.200747,1030.032,23.133518,-15.163989,38.29751,0.6146814,-4.0209603,16.580978,-8.751339,1115.0,111.0,76.0,12.973077,326.0,248.0,272.0,277.0,1.0,2.0,20.0,0.0,4.0,0.0,71.0,1.0,1.0,0.0
-64.91666666666667,44.416666666666664,1.0,1.0,,6.6077085,10.291416,29.744194,879.3234,24.43825,-10.1615,34.59975,-1.327625,16.943708,17.334042,-4.2195835,1425.0,156.0,91.0,17.782887,444.0,288.0,289.0,404.0,0.0,0.0,11.0,0.0,3.0,0.0,77.0,0.0,10.0,1.0
-64.91666666666667,44.75,,1.0,,6.0584583,9.888291,28.435263,904.0354,23.97,-10.8047495,34.77475,-2.1372082,17.091084,17.091084,-5.0835834,1377.0,149.0,94.0,16.276142,425.0,288.0,288.0,395.0,0.0,0.0,13.0,0.0,3.0,0.0,80.0,0.0,3.0,1.0
-64.91666666666667,44.916666666666664,,1.0,,6.298771,10.035875,28.543242,906.8004,24.34475,-10.8155,35.160248,-1.9840001,9.990667,17.346874,-4.9266667,1265.0,134.0,90.0,14.620856,385.0,274.0,278.0,358.0,0.0,4.0,18.0,0.0,5.0,0.0,71.0,1.0,1.0,0.0
-64.91666666666667,45.416666666666664,,1.0,,5.679724,9.406631,27.95082,867.9126,22.429577,-11.2246475,33.654224,-2.0995305,16.092606,16.092606,-5.0644364,1336.0,138.0,90.0,13.902035,400.0,287.0,287.0,362.0,0.0,0.0,12.0,0.0,2.0,0.0,81.0,0.0,5.0,1.0
-64.91666666666667,45.583333333333336,1.0,1.0,1.0,5.027457,9.459936,26.794306,923.00226,22.43718,-12.868589,35.30577,-3.5688035,16.061646,16.061646,-6.5813036,1403.0,142.0,90.0,13.624004,412.0,295.0,295.0,374.0,0.0,0.0,9.0,0.0,1.0,0.0,88.0,0.0,1.0,0.0
-64.91666666666667,45.916666666666664,1.0,,,5.1365104,9.797104,26.455778,970.9,23.3465,-13.6855,37.032,-4.005875,16.215,16.715458,-7.153458,1269.0,119.0,84.0,10.440009,355.0,278.0,283.0,332.0,1.0,4.0,19.0,0.0,3.0,0.0,74.0,0.0,0.0,0.0
-64.91666666666667,46.083333333333336,,1.0,,5.358875,10.03075,26.41948,995.6419,24.226,-13.74125,37.96725,-4.0383334,16.781082,17.340458,-7.18975,1191.0,109.0,85.0,8.094007,325.0,275.0,284.0,307.0,2.0,7.0,27.0,0.0,4.0,0.0,54.0,6.0,0.0,1.0
-64.91666666666667,46.583333333333336,,1.0,,5.0622497,9.764491,25.310305,1019.8609,24.184072,-14.395039,38.57911,-4.478677,13.069887,17.358486,-7.788729,1187.0,114.0,86.0,9.451087,332.0,269.0,282.0,312.0,1.0,4.0,21.0,0.0,2.0,0.0,66.0,1.0,5.0,1.0
-64.91666666666667,46.75,1.0,1.0,1.0,4.9860344,9.692988,25.171408,1021.2775,24.058275,-14.449656,38.50793,-4.533448,13.039827,17.288965,-7.8914943,1205.0,121.0,85.0,12.25407,351.0,264.0,280.0,328.0,1.0,3.0,29.0,0.0,4.0,0.0,57.0,1.0,5.0,1.0
-64.91666666666667,46.916666666666664,1.0,,,4.780742,9.751969,25.193916,1027.8749,24.028,-14.679636,38.707634,-4.7655153,12.883212,17.16309,-8.18594,1185.0,119.0,82.0,12.717685,349.0,264.0,276.0,323.0,2.0,5.0,44.0,0.0,5.0,0.0,41.0,0.0,3.0,1.0
-64.91666666666667,47.25,1.0,,,4.4686112,9.406111,24.488703,1026.5839,23.573334,-14.836667,38.41,-5.0266666,8.493889,16.825,-8.4800005,1121.0,118.0,76.0,13.185802,328.0,260.0,264.0,300.0,7.0,1.0,39.0,0.0,5.0,0.0,30.0,0.0,19.0,3.0
-64.91666666666667,47.416666666666664,,,1.0,4.436277,9.302736,24.23718,1034.3219,23.536318,-14.845771,38.382088,-5.1379766,-3.6925375,16.879684,-8.599834,1105.0,120.0,74.0,14.416666,329.0,251.0,262.0,299.0,4.0,7.0,32.0,0.0,5.0,0.0,44.0,1.0,8.0,2.0
-64.91666666666667,47.75,1.0,,1.0,4.231985,9.122413,24.08984,1027.0265,23.008823,-14.859477,37.8683,0.6637256,8.274782,16.582735,-8.647168,1105.0,112.0,77.0,13.928053,324.0,245.0,271.0,289.0,2.0,2.0,23.0,0.0,5.0,0.0,62.0,2.0,5.0,1.0
-64.75,44.25,,1.0,,6.813719,10.332604,30.266275,861.10425,24.419,-9.72,34.139,-0.8750418,17.037834,17.31504,-3.7504168,1460.0,165.0,89.0,19.01821,456.0,283.0,287.0,413.0,0.0,1.0,13.0,0.0,4.0,0.0,80.0,0.0,3.0,1.0
-64.75,44.416666666666664,,1.0,,6.64925,10.308001,29.774698,877.1914,24.50475,-10.115251,34.62,-1.2473335,17.355207,17.355207,-4.1312084,1455.0,160.0,92.0,17.56528,447.0,290.0,290.0,405.0,0.0,0.0,13.0,0.0,4.0,0.0,75.0,0.0,8.0,1.0
-64.75,45.083333333333336,,1.0,,6.339342,9.961675,28.308275,910.8403,24.303343,-10.886632,35.189976,-1.9433589,10.006298,17.390617,-4.9745073,1210.0,124.0,85.0,13.528333,363.0,267.0,270.0,334.0,0.0,17.0,23.0,0.0,6.0,0.0,51.0,2.0,1.0,0.0
-64.75,45.416666666666664,1.0,1.0,,5.727713,9.580472,27.616644,900.4249,23.049175,-11.641758,34.690933,-2.4975731,16.528158,16.528158,-5.5152473,1317.0,135.0,89.0,13.164531,389.0,284.0,284.0,353.0,0.0,1.0,16.0,0.0,4.0,0.0,77.0,0.0,1.0,0.0
-64.75,45.583333333333336,,1.0,,5.6748924,9.508118,27.569407,896.00635,22.728449,-11.759482,34.48793,-2.4760058,16.350288,16.350288,-5.5524426,1345.0,136.0,89.0,12.800669,392.0,289.0,289.0,354.0,1.0,0.0,21.0,0.0,6.0,0.0,65.0,0.0,7.0,2.0
-64.75,45.75,,,1.0,5.198688,9.50937,26.835953,929.43915,22.68545,-12.749736,35.435184,-3.3785715,15.906261,16.25776,-6.4917107,1342.0,133.0,87.0,12.296883,387.0,288.0,290.0,355.0,1.0,5.0,20.0,0.0,2.0,0.0,70.0,0.0,1.0,1.0
-64.75,46.083333333333336,1.0,1.0,1.0,5.674396,9.923875,26.101036,1001.80096,24.71125,-13.30975,38.021,-3.7327914,17.19375,17.80625,-6.8950415,1179.0,112.0,85.0,8.868632,324.0,272.0,286.0,308.0,2.0,6.0,25.0,0.0,3.0,0.0,40.0,21.0,2.0,2.0
-64.75,47.083333333333336,1.0,,,4.8077383,9.244047,24.580563,1005.33826,23.421429,-14.185715,37.607143,-4.4416666,12.933333,16.84881,-7.854762,1141.0,118.0,79.0,13.160677,341.0,258.0,268.0,313.0,3.0,4.0,44.0,0.0,6.0,0.0,22.0,0.0,20.0,5.0
-64.75,47.583333333333336,1.0,,,4.361638,8.95661,23.694735,1029.2089,23.103449,-14.696551,37.8,0.78965515,8.335632,16.764368,-8.52069,1090.0,114.0,75.0,14.112863,322.0,243.0,260.0,292.0,6.0,10.0,42.0,0.0,5.0,0.0,30.0,0.0,7.0,2.0
-64.75,47.75,,,1.0,4.285655,8.782976,23.417107,1026.357,22.90762,-14.599048,37.506668,0.847143,8.09992,16.661983,-8.492936,1091.0,110.0,74.0,13.88959,321.0,244.0,265.0,287.0,4.0,4.0,37.0,0.0,6.0,0.0,39.0,1.0,9.0,2.0
-64.75,56.25,1.0,,,-5.3518124,9.068958,20.074837,1267.6959,16.7865,-28.38925,45.17575,9.0251665,-15.491917,9.764584,-21.3365,598.0,91.0,28.0,44.257988,247.0,89.0,231.0,97.0,14.0,0.0,45.0,1.0,18.0,0.0,8.0,0.0,14.0,1.0
-64.58333333333333,44.083333333333336,1.0,1.0,,7.086482,10.064062,30.633766,826.6355,23.880114,-8.972727,32.85284,-0.16647725,17.021496,17.099525,-3.0198863,1423.0,163.0,84.0,19.518755,446.0,275.0,277.0,407.0,0.0,0.0,17.0,0.0,3.0,0.0,72.0,0.0,7.0,2.0
-64.58333333333333,44.25,1.0,,,6.878677,10.261188,30.285517,856.5368,24.268,-9.6135,33.8815,-0.7137084,17.09225,17.266083,-3.6175416,1473.0,167.0,91.0,18.591047,454.0,286.0,288.0,409.0,0.0,0.0,12.0,0.0,3.0,0.0,76.0,0.0,8.0,1.0
-64.58333333333333,44.416666666666664,,1.0,1.0,6.7649064,10.443604,30.108772,875.1148,24.62825,-10.058001,34.68625,-1.1047916,17.415375,17.415375,-3.9984584,1483.0,163.0,94.0,17.480371,449.0,291.0,291.0,405.0,0.0,1.0,14.0,0.0,4.0,0.0,71.0,2.0,7.0,1.0
-64.58333333333333,45.083333333333336,,1.0,1.0,6.383875,9.825167,27.966232,915.662,24.34,-10.79225,35.132248,-1.8960832,17.484083,17.484083,-4.9673333,1204.0,125.0,87.0,12.965095,358.0,263.0,263.0,331.0,1.0,15.0,21.0,0.0,5.0,0.0,53.0,4.0,0.0,0.0
-64.58333333333333,45.25,,1.0,,6.1549067,9.611994,27.812632,901.2388,23.690655,-10.869159,34.559814,-1.9168224,17.036293,17.036293,-5.0182242,1207.0,126.0,87.0,12.797088,359.0,265.0,265.0,330.0,0.0,4.0,17.0,0.0,4.0,0.0,70.0,0.0,5.0,0.0
-64.58333333333333,45.75,,,1.0,5.5252633,9.324386,26.795023,911.13837,22.711578,-12.087368,34.798946,-2.7891228,16.127018,16.371403,-5.8580704,1260.0,124.0,85.0,11.2992935,363.0,280.0,281.0,333.0,2.0,3.0,24.0,0.0,4.0,0.0,60.0,0.0,6.0,1.0
-64.58333333333333,45.916666666666664,,,1.0,5.571265,9.573834,26.575243,945.71466,23.326942,-12.698445,36.025387,-3.1816926,16.47595,16.819387,-6.346114,1208.0,119.0,84.0,10.378487,344.0,274.0,279.0,319.0,2.0,14.0,23.0,0.0,2.0,0.0,54.0,1.0,3.0,1.0
-64.58333333333333,46.083333333333336,,,1.0,5.3655415,9.589458,25.974493,974.49774,23.71575,-13.203,36.91875,-3.684,-2.2730415,17.058458,-6.8734584,1164.0,113.0,84.0,9.219678,325.0,269.0,282.0,307.0,1.0,4.0,23.0,0.0,3.0,0.0,69.0,1.0,0.0,0.0
-64.58333333333333,46.25,1.0,1.0,1.0,5.4175897,9.414051,25.315174,988.2323,23.855692,-13.331692,37.187386,-3.7492306,-2.3345127,17.283384,-6.997641,1142.0,108.0,84.0,8.340527,315.0,266.0,280.0,299.0,1.0,8.0,32.0,0.0,3.0,0.0,51.0,3.0,3.0,1.0
-64.58333333333333,46.416666666666664,1.0,1.0,,5.3274083,9.167355,24.76865,990.8817,23.679817,-13.332109,37.011925,-3.8224769,-2.493578,17.252295,-7.09052,1135.0,105.0,84.0,7.7068753,311.0,265.0,278.0,296.0,1.0,5.0,27.0,0.0,2.0,0.0,57.0,1.0,6.0,1.0
-64.58333333333333,47.75,1.0,1.0,,4.2074003,8.87189,23.688545,1020.6886,22.869404,-14.582836,37.45224,0.7965175,-4.141418,16.530472,-8.48607,1108.0,110.0,76.0,13.7539,327.0,244.0,273.0,288.0,2.0,3.0,34.0,0.0,5.0,0.0,50.0,2.0,4.0,1.0
-64.58333333333333,48.916666666666664,,1.0,,2.4554176,9.536292,24.660383,1028.5518,21.422194,-17.248302,38.670494,-1.4253263,-5.5276766,14.948346,-10.452088,1114.0,112.0,68.0,13.812056,320.0,244.0,295.0,271.0,1.0,0.0,13.0,0.0,2.0,0.0,82.0,0.0,1.0,0.0
-64.41666666666667,44.25,1.0,1.0,,6.9145603,10.110855,30.390879,840.64636,23.927675,-9.341698,33.26937,-0.45442805,17.095757,17.095757,-3.3574417,1466.0,163.0,90.0,18.02839,449.0,286.0,286.0,407.0,0.0,0.0,18.0,0.0,4.0,0.0,71.0,0.0,6.0,1.0
-64.41666666666667,44.416666666666664,1.0,,1.0,6.841764,10.300021,30.14862,865.79004,24.383116,-9.781039,34.164154,-0.87337667,17.34645,17.34645,-3.7806926,1465.0,160.0,92.0,17.385485,444.0,287.0,287.0,402.0,0.0,1.0,13.0,0.0,4.0,0.0,77.0,1.0,5.0,1.0
-64.41666666666667,44.916666666666664,,,1.0,5.889219,9.809979,28.12494,912.5037,23.800499,-11.0795,34.879997,-2.2476249,16.965124,16.965124,-5.328375,1325.0,140.0,86.0,16.613523,404.0,261.0,261.0,373.0,0.0,0.0,16.0,0.0,5.0,0.0,75.0,0.0,4.0,1.0
-64.41666666666667,45.083333333333336,1.0,1.0,,6.439178,9.810788,28.005955,914.6897,24.383783,-10.647297,35.031082,-1.7667116,17.50874,17.50874,-4.8958106,1205.0,124.0,82.0,13.717459,357.0,249.0,249.0,331.0,1.0,19.0,25.0,0.0,5.0,0.0,43.0,6.0,2.0,2.0
-64.41666666666667,45.25,,1.0,,6.1636662,9.465741,27.906279,884.6711,23.390535,-10.529218,33.919754,-1.6714677,16.804665,16.804665,-4.758436,1209.0,123.0,84.0,12.460661,354.0,257.0,257.0,327.0,1.0,7.0,17.0,0.0,3.0,0.0,66.0,1.0,5.0,1.0
-64.41666666666667,45.416666666666664,1.0,,,5.6926394,9.506998,27.398512,907.1949,23.027527,-11.671429,34.698956,-2.5760162,16.523054,16.523054,-5.653136,1271.0,124.0,87.0,11.304593,364.0,276.0,276.0,335.0,1.0,4.0,19.0,0.0,3.0,0.0,72.0,0.0,1.0,0.0
-64.41666666666667,45.75,,1.0,1.0,5.6509943,9.464236,26.897455,920.2706,23.04697,-12.139394,35.186363,-2.7422347,16.612627,16.612627,-5.8731694,1204.0,121.0,85.0,11.433852,348.0,273.0,273.0,320.0,1.0,5.0,25.0,0.0,6.0,0.0,58.0,0.0,4.0,1.0
-64.41666666666667,45.916666666666664,,1.0,1.0,5.4124126,9.466972,26.288923,948.8843,23.203142,-12.808115,36.011257,-3.3637435,-2.0572863,16.716928,-6.542888,1183.0,118.0,85.0,11.340519,341.0,269.0,273.0,312.0,1.0,8.0,22.0,0.0,3.0,0.0,64.0,1.0,1.0,1.0
-64.41666666666667,46.583333333333336,1.0,1.0,,5.0351853,8.564074,23.870134,981.7102,22.788889,-13.088889,35.877777,-3.6607409,-3.058889,16.761482,-7.1718516,1129.0,108.0,84.0,8.96293,316.0,256.0,266.0,292.0,2.0,19.0,31.0,0.0,2.0,0.0,38.0,1.0,7.0,1.0
-64.41666666666667,47.916666666666664,1.0,,,4.125833,8.924167,23.59954,1030.0447,22.8,-15.015,37.815,0.72083336,-4.3558335,16.575,-8.653334,1135.0,116.0,75.0,14.389604,337.0,238.0,287.0,284.0,10.0,1.0,39.0,0.0,2.0,0.0,13.0,0.0,35.0,6.0
-64.41666666666667,48.916666666666664,,1.0,,2.3731115,9.263133,24.302242,1021.9884,21.119299,-16.997076,38.116375,-1.4482458,-5.650926,14.816082,-10.37885,1150.0,111.0,71.0,12.942219,328.0,257.0,302.0,272.0,1.0,0.0,13.0,0.0,2.0,0.0,81.0,1.0,1.0,0.0
-64.25,44.416666666666664,1.0,1.0,,7.0968957,9.920752,30.169544,834.01495,23.852942,-9.030392,32.88333,-0.16993456,17.129412,17.138725,-3.0867646,1423.0,154.0,90.0,17.290861,434.0,280.0,286.0,396.0,0.0,1.0,25.0,0.0,6.0,0.0,43.0,1.0,24.0,5.0
-64.25,44.583333333333336,,1.0,1.0,6.5588737,10.183447,29.930584,866.9691,23.954948,-10.068601,34.02355,-1.107338,17.058645,17.058645,-4.0681458,1405.0,150.0,90.0,16.977402,429.0,276.0,276.0,393.0,0.0,0.0,16.0,0.0,6.0,0.0,70.0,2.0,6.0,1.0
-64.25,44.916666666666664,,1.0,,6.1822267,9.9834585,28.597479,904.2453,24.084963,-10.825314,34.91028,-1.8628656,17.135464,17.135464,-4.9475775,1317.0,140.0,82.0,18.038671,407.0,252.0,252.0,375.0,0.0,5.0,17.0,0.0,5.0,0.0,72.0,0.0,1.0,1.0
-64.25,45.083333333333336,,1.0,,6.4228063,9.794454,28.220436,901.8996,24.208279,-10.498675,34.706955,-1.5890728,17.32638,17.32638,-4.6818986,1196.0,124.0,76.0,16.225473,359.0,232.0,232.0,333.0,1.0,10.0,18.0,0.0,4.0,0.0,61.0,2.0,4.0,1.0
-64.25,45.583333333333336,,1.0,,5.6186357,9.644354,27.00176,933.00757,23.44675,-12.27075,35.7175,-2.9334166,16.786709,16.786709,-6.064208,1248.0,124.0,87.0,11.399674,360.0,272.0,272.0,334.0,1.0,2.0,18.0,0.0,3.0,0.0,76.0,0.0,0.0,0.0
-64.25,45.75,1.0,1.0,,5.7324886,9.693467,26.925299,939.08746,23.650133,-12.3512,36.001335,-2.88,16.96031,16.96031,-6.0498667,1181.0,120.0,86.0,11.064197,340.0,269.0,269.0,318.0,1.0,12.0,27.0,0.0,3.0,0.0,52.0,2.0,3.0,2.0
-64.25,45.916666666666664,1.0,1.0,1.0,5.6339116,9.732221,26.798737,952.526,23.713875,-12.602095,36.31597,2.2152705,-1.921117,17.005802,-6.337827,1143.0,114.0,83.0,11.023185,329.0,261.0,265.0,302.0,2.0,24.0,34.0,0.0,2.0,0.0,35.0,1.0,2.0,2.0
-64.25,46.916666666666664,1.0,,,4.771852,8.655,23.40173,1004.8171,22.98889,-13.995556,36.984444,-4.1753707,-3.4242594,16.72463,-7.8198147,1106.0,112.0,80.0,11.61301,323.0,243.0,260.0,291.0,1.0,5.0,21.0,0.0,3.0,0.0,61.0,1.0,7.0,1.0
-64.25,48.583333333333336,1.0,1.0,1.0,2.9422386,9.217075,24.514776,1001.3912,21.259314,-16.338726,37.598038,-0.56985295,-4.988317,14.973938,-9.624102,1227.0,134.0,69.0,17.53158,356.0,243.0,343.0,271.0,2.0,2.0,16.0,0.0,2.0,0.0,73.0,0.0,5.0,1.0
-64.25,48.75,1.0,1.0,,2.887235,9.160833,24.567059,992.24054,21.069092,-16.22,37.289093,-0.62151515,-4.9772725,14.838788,-9.525909,1191.0,126.0,71.0,15.08077,343.0,249.0,323.0,268.0,1.0,1.0,12.0,0.0,2.0,0.0,80.0,0.0,5.0,1.0
-64.25,48.916666666666664,1.0,1.0,,2.7973292,9.086966,24.214111,1006.5746,21.165384,-16.362179,37.527565,-0.87735033,-5.1502137,14.978205,-9.782692,1162.0,117.0,73.0,12.861728,328.0,259.0,305.0,265.0,1.0,1.0,11.0,0.0,2.0,0.0,85.0,0.0,1.0,0.0
-64.08333333333333,44.583333333333336,,1.0,1.0,6.568474,9.981273,29.763317,855.7538,23.604301,-9.931183,33.535484,-0.90483874,16.88214,16.88214,-3.8847072,1391.0,147.0,90.0,16.778267,427.0,278.0,278.0,394.0,0.0,0.0,17.0,0.0,6.0,0.0,69.0,1.0,7.0,2.0
-64.08333333333333,44.916666666666664,1.0,,,6.266184,10.145088,28.89136,902.5874,24.184887,-10.929723,35.11461,-1.7216625,17.181402,17.181402,-4.836776,1333.0,141.0,84.0,18.15926,415.0,256.0,256.0,384.0,0.0,5.0,14.0,0.0,5.0,0.0,71.0,2.0,3.0,1.0
-64.08333333333333,45.083333333333336,,,1.0,6.515058,10.081859,28.774233,900.7705,24.408848,-10.628955,35.037804,-1.4707775,17.406792,17.406792,-4.5703306,1196.0,125.0,77.0,16.175636,361.0,234.0,234.0,333.0,1.0,7.0,17.0,0.0,6.0,0.0,66.0,1.0,3.0,1.0
-64.08333333333333,45.583333333333336,1.0,1.0,,5.2086043,9.616875,26.80494,942.83093,23.20175,-12.6755,35.87725,-3.3852084,16.491167,16.491167,-6.5547085,1321.0,130.0,89.0,13.360539,386.0,272.0,272.0,360.0,0.0,3.0,18.0,0.0,3.0,0.0,75.0,1.0,0.0,0.0
-64.08333333333333,45.75,,1.0,,5.4881353,9.708313,26.759222,946.8353,23.61525,-12.665,36.28025,-3.1780834,16.843584,16.843584,-6.360375,1225.0,123.0,87.0,11.732268,356.0,267.0,267.0,332.0,0.0,2.0,16.0,0.0,3.0,0.0,78.0,0.0,0.0,0.0
-64.08333333333333,45.916666666666664,,1.0,,5.6186924,9.698425,26.658047,950.6327,23.793703,-12.587153,36.380856,2.2298489,17.017044,17.017044,-6.2748113,1138.0,114.0,84.0,10.933535,327.0,260.0,260.0,305.0,0.0,3.0,20.0,0.0,3.0,0.0,71.0,0.0,1.0,0.0
-64.08333333333333,46.416666666666664,1.0,,,5.2568817,8.664513,23.980522,979.5393,23.13146,-13.0,36.131462,-3.4140449,-2.8073971,16.969662,-6.9264045,1105.0,106.0,80.0,10.60009,314.0,245.0,261.0,296.0,1.0,14.0,23.0,0.0,6.0,0.0,51.0,1.0,4.0,1.0
-64.08333333333333,46.583333333333336,1.0,1.0,,5.1019635,8.632704,23.584536,994.9046,23.166187,-13.437051,36.603237,-3.7366908,-3.0498202,16.991306,-7.318465,1118.0,106.0,80.0,10.733101,317.0,252.0,254.0,292.0,1.0,8.0,25.0,0.0,6.0,0.0,56.0,0.0,3.0,1.0
-64.08333333333333,46.75,1.0,1.0,,5.001428,8.781184,23.459375,1017.76044,23.499294,-13.932156,37.43145,-4.096172,-3.2734983,17.177032,-7.7300944,1110.0,107.0,78.0,10.243247,314.0,249.0,256.0,285.0,2.0,28.0,27.0,0.0,4.0,0.0,30.0,1.0,9.0,1.0
-64.08333333333333,48.416666666666664,1.0,,,2.7958333,8.415,23.988028,937.18207,19.56,-15.52,35.08,-0.1366667,-4.7666664,13.926666,-8.926666,1204.0,132.0,69.0,17.98276,353.0,233.0,335.0,269.0,1.0,1.0,22.0,0.0,7.0,0.0,65.0,0.0,5.0,2.0
-63.916666666666664,44.583333333333336,,1.0,,6.553868,9.673672,29.360949,840.3255,23.151793,-9.795617,32.94741,-0.6991367,16.626959,16.70332,-3.676162,1403.0,146.0,93.0,15.851083,427.0,289.0,289.0,396.0,0.0,0.0,19.0,0.0,5.0,0.0,69.0,0.0,6.0,2.0
-63.916666666666664,44.75,,1.0,1.0,6.155594,9.931885,28.90732,885.11145,23.440554,-10.917129,34.35768,-1.6013854,16.79177,16.79177,-4.724475,1426.0,149.0,91.0,16.738455,437.0,284.0,284.0,406.0,0.0,0.0,14.0,0.0,4.0,0.0,74.0,0.0,9.0,2.0
-63.916666666666664,45.75,,,1.0,5.6910105,9.881979,27.038544,949.9602,23.993,-12.55475,36.547752,-2.9447918,17.084,17.084,-6.1713333,1233.0,121.0,84.0,12.40565,358.0,260.0,260.0,331.0,0.0,4.0,19.0,0.0,4.0,0.0,72.0,0.0,0.0,0.0
-63.916666666666664,45.916666666666664,1.0,1.0,,5.6952047,9.785676,26.796822,953.36755,24.002071,-12.515976,36.518047,-2.921992,17.11992,17.11992,-6.1933928,1135.0,112.0,82.0,11.218956,326.0,253.0,253.0,301.0,0.0,7.0,19.0,0.0,3.0,0.0,70.0,0.0,1.0,0.0
-63.916666666666664,46.416666666666664,1.0,,,5.332911,8.638143,23.912615,983.37164,23.27577,-12.848018,36.123787,-3.3398678,-2.8062408,17.133333,-6.8679147,1086.0,107.0,78.0,11.682888,313.0,240.0,250.0,290.0,1.0,23.0,28.0,0.0,4.0,0.0,40.0,1.0,3.0,1.0
-63.916666666666664,46.75,1.0,,,5.046795,8.578205,23.306686,1001.5276,23.228846,-13.576923,36.80577,1.8496795,-3.1397436,16.993269,-7.4923077,1094.0,106.0,74.0,12.326023,315.0,244.0,245.0,284.0,3.0,5.0,24.0,0.0,5.0,0.0,48.0,0.0,15.0,2.0
-63.75,44.583333333333336,,1.0,,6.4178314,9.260491,28.217102,852.4813,22.879488,-9.939231,32.818718,-0.99632484,16.687008,16.687008,-3.9936326,1437.0,149.0,97.0,15.238279,434.0,298.0,298.0,403.0,0.0,0.0,15.0,0.0,4.0,0.0,71.0,3.0,7.0,2.0
